time,Bz,Dens,Speed,Temp,Pdyn,Kp,Scalar_B,BZ_omni,flux,N_thermal,N_scint,N_rad,N_total,SNR_lin,SNR_dB,storm_flag,data_loss_pct
2026-03-27 12:10:00,-2.95,0.29,423.46,37109.0,0.08684388736587999,,5.0,,0.0,1.38064852e-14,1.49956068e-11,0.0,1.50094132852e-11,6.513995836090796,8.138474766170384,False,0.029199706536242095
2026-03-27 12:11:00,-2.95,0.22,419.32,31329.0,0.06459967100576,,5.0,,0.0,1.38064852e-14,1.49345008e-11,0.0,1.49483072852e-11,6.540623883130896,8.15619175859181,False,0.028687078486686078
2026-03-27 12:12:00,-2.76,0.21,418.61,30313.0,0.061454680267469995,,5.0,,0.0,1.38064852e-14,1.3975816199999998e-11,0.0,1.3989622685199999e-11,6.988841503594914,8.444051914403932,False,0.02151302137619145
2026-03-27 12:13:00,-2.97,0.15,410.02,13355.0,0.0421131583002,,5.0,,0.0,1.38064852e-14,1.4973005999999998e-11,0.0,1.4986812485199997e-11,6.523819240316192,8.1450191925653,False,0.029009290403263905
2026-03-27 12:14:00,-3.07,0.25,419.84,31719.0,0.07359089868799999,,5.0,,0.0,1.38064852e-14,1.5559919999999998e-11,0.0,1.5573726485199997e-11,6.2779615228810215,7.9781864961638735,False,0.0342743125012289
2026-03-27 12:15:00,-2.72,0.15,418.06,28855.0,0.04378092798180001,,5.0,,0.0,1.38064852e-14,1.3725418e-11,0.0,1.3739224485200001e-11,7.116213564111907,8.522489731841707,False,0.0198903921661842
2026-03-27 12:16:00,-3.04,0.23,418.03,31041.0,0.06712112197369,,5.0,,0.0,1.38064852e-14,1.53922938e-11,0.0,1.54061002852e-11,6.346268934513133,8.02518472160907,False,0.032701262223282915
2026-03-27 12:17:00,-3.28,0.16,412.09,27226.0,0.045375414516319997,,5.0,,0.0,1.38064852e-14,1.65318688e-11,0.0,1.65456752852e-11,5.90917287790692,7.715266958220669,False,0.04457675967830873
2026-03-27 12:18:00,-3.01,0.12,407.31,20615.0,0.03324664779444,,5.0,,0.0,1.38064852e-14,1.51477544e-11,0.0,1.51615608852e-11,6.448627313655968,8.09467278425995,False,0.030506737681009106
2026-03-27 12:19:00,-2.89,0.23,417.05,29946.0,0.06680678283025002,,5.0,,0.0,1.38064852e-14,1.4641842999999998e-11,0.0,1.4655649485199997e-11,6.67123321560692,8.242061231560747,False,0.026327155294242552
2026-03-27 12:20:00,-2.87,0.4,430.61,48809.0,0.12386388136280004,,5.0,,0.0,1.38064852e-14,1.4694488e-11,0.0,1.4708294485199998e-11,6.647355051283447,8.226488761105493,False,0.02674023248145177
2026-03-27 12:21:00,-2.64,0.36,417.74,32721.0,0.10491343260912,,5.0,,0.0,1.38064852e-14,1.35007728e-11,0.0,1.3514579285200001e-11,7.234502353249671,8.59408662245541,False,0.018516341415723562
2026-03-27 12:22:00,-2.7,0.35,416.34,30515.0,0.10131664292819997,,5.0,,0.0,1.38064852e-14,1.3791438e-11,0.0,1.38052444852e-11,7.082182119032732,8.501670904924127,False,0.020308742370725573
2026-03-27 12:23:00,-2.71,0.3,407.95,17471.0,0.0833780244525,,5.0,,0.0,1.38064852e-14,1.3794769999999999e-11,0.0,1.38085764852e-11,7.080473193362812,8.500622828873896,False,0.02033003430577977
2026-03-27 12:24:00,-2.84,0.43,418.0,35566.0,0.1254693044,,5.0,,0.0,1.38064852e-14,1.455948e-11,0.0,1.45732864852e-11,6.708936638365748,8.26653690260418,False,0.02569076584519932
2026-03-27 12:25:00,-3.01,0.27,415.29,32825.0,0.07776482205069002,,5.0,,0.0,1.38064852e-14,1.5274256599999998e-11,0.0,1.5288063085199997e-11,6.395267673679909,8.058587265737499,False,0.031627338084067966
